CustomerID,TotalSpend,TransactionFrequency,TotalItems,ProductVariety,Recency_Days,AvgTransactionValue,AvgItemsPerTransaction,Cluster
13897.0,849.56,2,620,42,73,424.78,310.0,3
13898.0,530.47,1,411,34,46,530.47,411.0,3
13900.0,869.64,3,508,46,24,289.88,169.33333333333334,3
13901.0,2809.14,10,1605,148,9,280.914,160.5,0
13902.0,34095.26,5,220600,58,267,6819.052000000001,44120.0,1
13903.0,165.45000000000002,1,103,10,35,165.45000000000002,103.0,3
13905.0,312.65,1,135,12,367,312.65,135.0,1
13906.0,42.0,1,100,1,44,42.0,100.0,3
13907.0,136.8,1,68,4,326,136.8,68.0,1
13909.0,288.37,2,301,35,58,144.185,150.5,3
13911.0,1654.08,11,1756,67,14,150.3709090909091,159.63636363636363,3
13912.0,124.95,1,29,7,58,124.95,29.0,3
13913.0,42.22,1,10,3,141,42.22,10.0,1
13915.0,70.80000000000001,1,24,2,29,70.80000000000001,24.0,3
13916.0,1275.81,4,673,72,98,318.9525,168.25,3
13919.0,975.87,2,659,45,59,487.935,329.5,3
13920.0,1774.68,4,1772,81,66,443.67,443.0,3
13921.0,730.7,4,210,36,37,182.675,52.5,3
13922.0,692.95,2,374,23,72,346.475,187.0,3
13927.0,359.27,1,249,20,72,359.27,249.0,3
13929.0,2651.45,9,1423,37,51,294.60555555555555,158.11111111111111,3
13931.0,4019.85,9,2763,170,27,446.65,307.0,0
13935.0,6116.92,3,2252,67,231,2038.9733333333334,750.6666666666666,1
13936.0,563.08,2,331,31,17,281.54,165.5,3
13937.0,721.28,1,464,45,37,721.28,464.0,3
13939.0,992.41,4,761,52,66,248.1025,190.25,3
13941.0,6009.34,11,3062,33,7,546.3036363636364,278.3636363636364,3
13942.0,320.0,1,1000,1,169,320.0,1000.0,1
13943.0,246.54,1,94,15,212,246.54,94.0,1
13944.0,200.43,1,153,35,288,200.43,153.0,1
13945.0,854.15,2,413,49,29,427.075,206.5,3
13946.0,1314.66,3,2404,41,11,438.22,801.3333333333334,3
13948.0,446.76,3,208,20,46,148.92,69.33333333333333,3
13952.0,9572.45,12,4516,183,15,797.7041666666668,376.3333333333333,0
13953.0,3125.0,5,2500,1,44,625.0,500.0,3
13955.0,221.11,1,118,52,10,221.11,118.0,3
13957.0,458.25,3,157,21,52,152.75,52.333333333333336,3
13958.0,4709.2300000000005,8,2264,172,14,588.6537500000001,283.0,0
13959.0,470.73,3,339,56,34,156.91,113.0,3
13961.0,538.4,1,226,19,27,538.4,226.0,3
13962.0,193.25,1,73,12,70,193.25,73.0,3
13963.0,2347.33,14,1601,107,2,167.66642857142855,114.35714285714286,0
13964.0,438.9,2,228,22,22,219.45,114.0,3
13965.0,996.61,3,425,23,111,332.2033333333333,141.66666666666666,3
13966.0,384.26,1,760,21,70,384.26,760.0,3
13967.0,85.6,1,24,4,31,85.6,24.0,3
13968.0,123.66,1,174,8,58,123.66,174.0,3
13969.0,4266.88,18,2245,240,0,237.04888888888888,124.72222222222223,0
13970.0,846.55,2,469,10,21,423.275,234.5,3
13971.0,1909.31,6,1240,87,58,318.2183333333333,206.66666666666666,3
13974.0,264.13,1,107,15,217,264.13,107.0,1
13975.0,2795.16,6,2187,290,28,465.85999999999996,364.5,0
13976.0,834.38,3,298,43,141,278.12666666666667,99.33333333333333,3
13977.0,519.8100000000001,1,303,13,46,519.8100000000001,303.0,3
13979.0,2509.85,6,1631,309,28,418.30833333333334,271.8333333333333,0
13980.0,568.68,4,291,47,74,142.17,72.75,3
13981.0,331.14,1,234,22,50,331.14,234.0,3
13982.0,2511.08,6,1550,87,0,418.5133333333333,258.3333333333333,3
13983.0,4479.82,10,2962,186,1,447.98199999999997,296.2,0
13984.0,1128.09,8,742,47,1,141.01125,92.75,3
13985.0,2960.73,7,1491,81,9,422.9614285714286,213.0,3
13987.0,682.54,2,492,46,14,341.27,246.0,3
13988.0,609.84,2,341,54,18,304.92,170.5,3
13989.0,759.98,3,894,34,99,253.32666666666668,298.0,3
13992.0,142.7,2,90,5,15,71.35,45.0,3
13993.0,3309.35,10,1235,80,14,330.935,123.5,3
13995.0,2508.32,9,1480,106,14,278.70222222222225,164.44444444444446,3
13996.0,895.76,2,613,29,21,447.88,306.5,3
13997.0,376.46,3,143,36,154,125.48666666666666,47.666666666666664,1
13998.0,566.7,3,204,30,81,188.9,68.0,3
13999.0,5600.45,17,2800,132,9,329.43823529411765,164.7058823529412,0
14000.0,1410.68,4,1128,23,49,352.67,282.0,3
14001.0,2487.01,7,911,42,8,355.2871428571429,130.14285714285714,3
14003.0,209.41,1,149,16,367,209.41,149.0,1
14004.0,1675.81,4,757,61,28,418.9525,189.25,3
14006.0,1234.48,4,1540,40,163,308.62,385.0,1
14007.0,79.48,1,16,5,147,79.48,16.0,1
14008.0,509.04,1,326,32,67,509.04,326.0,3
14009.0,404.3,1,586,32,97,404.3,586.0,3
14010.0,445.15,2,177,20,200,222.575,88.5,1
14011.0,457.82,2,644,32,115,228.91,322.0,3
14013.0,611.5500000000001,2,313,30,15,305.77500000000003,156.5,3
14014.0,1443.03,2,928,37,11,721.515,464.0,3
14016.0,7062.2,7,3597,246,31,1008.8857142857142,513.8571428571429,0
14017.0,229.75,1,73,14,206,229.75,73.0,1
14018.0,367.15,1,224,13,280,367.15,224.0,1
14020.0,606.21,2,207,29,111,303.105,103.5,3
14021.0,1084.68,4,686,64,9,271.17,171.5,3
14022.0,352.15000000000003,1,194,19,121,352.15000000000003,194.0,3
14024.0,318.04,1,88,18,25,318.04,88.0,3
14025.0,4055.5,8,1914,60,99,506.9375,239.25,3
14026.0,713.11,2,427,43,105,356.555,213.5,3
14028.0,10396.5,3,7170,3,185,3465.5,2390.0,1
14030.0,5839.46,14,2834,462,1,417.1042857142857,202.42857142857142,0
14031.0,23632.72,27,8680,204,0,875.285925925926,321.48148148148147,0
14032.0,1874.68,6,1884,53,1,312.44666666666666,314.0,3
14033.0,109.44,1,576,1,190,109.44,576.0,1
14035.0,1366.73,4,666,42,41,341.6825,166.5,3
14037.0,689.75,4,544,76,113,172.4375,136.0,3
14038.0,1509.5,2,743,54,32,754.75,371.5,3
14039.0,115.08,1,100,4,210,115.08,100.0,1
14040.0,8963.49,23,3428,265,21,389.7169565217391,149.04347826086956,0
14042.0,431.98,1,180,21,360,431.98,180.0,1
14043.0,302.6,2,152,37,126,151.3,76.0,3
14044.0,2431.28,6,1796,446,53,405.21333333333337,299.3333333333333,0
14045.0,9653.28,13,4052,16,8,742.5600000000001,311.6923076923077,3
14047.0,2946.42,10,1268,87,7,294.642,126.8,3
14048.0,338.76,2,179,55,17,169.38,89.5,3
14049.0,7444.68,9,4672,364,22,827.1866666666667,519.1111111111111,0
14051.0,6784.01,15,2167,56,1,452.26733333333334,144.46666666666667,3
14052.0,241.3,1,85,65,25,241.3,85.0,3
14053.0,312.05,2,275,3,32,156.025,137.5,3
14055.0,795.3199999999999,2,504,23,212,397.65999999999997,252.0,1
14057.0,2135.0,5,1565,124,16,427.0,313.0,3
14058.0,469.19,2,211,23,97,234.595,105.5,3
14060.0,3378.66,13,2733,43,1,259.8969230769231,210.23076923076923,3
14061.0,917.43,3,133,17,142,305.81,44.333333333333336,3
14062.0,15120.8,12,7201,113,9,1260.0666666666666,600.0833333333334,0
14063.0,22710.2,9,3850,30,73,2523.355555555556,427.77777777777777,3
14064.0,1925.9,10,2139,89,65,192.59,213.9,3
14065.0,891.02,3,582,42,24,297.00666666666666,194.0,3
14068.0,1250.87,3,437,73,238,416.95666666666665,145.66666666666666,1
14069.0,225.81,2,58,37,149,112.905,29.0,1
14070.0,321.6,1,85,40,319,321.6,85.0,1
14072.0,390.85,1,65,19,301,390.85,65.0,1
14074.0,219.4,1,228,6,258,219.4,228.0,1
14075.0,792.61,3,740,36,38,264.2033333333333,246.66666666666666,3
14077.0,115.66,1,108,14,30,115.66,108.0,3
14078.0,640.34,4,305,80,8,160.085,76.25,3
14079.0,243.63,1,1,1,317,243.63,1.0,1
14080.0,1070.08,4,220,70,48,267.52,55.0,3
14081.0,4369.47,9,3041,439,4,485.49666666666667,337.8888888888889,0
14082.0,231.11,1,136,36,27,231.11,136.0,3
14083.0,373.3,3,207,70,6,124.43333333333334,69.0,3
14084.0,150.5,1,306,7,147,150.5,306.0,1
14085.0,5607.43,16,3363,336,3,350.464375,210.1875,0
14086.0,39.95,1,1,1,97,39.95,1.0,3
14087.0,638.0,2,468,126,39,319.0,234.0,3
14088.0,13544.99,3,2611,93,41,4514.996666666667,870.3333333333334,3
14091.0,9530.08,2,3316,13,289,4765.04,1658.0,1
14092.0,3152.54,10,1540,92,9,315.254,154.0,3
14094.0,311.77,1,158,41,74,311.77,158.0,3
14095.0,2.95,1,1,1,357,2.95,1.0,1
14097.0,422.86,2,352,39,116,211.43,176.0,3
14099.0,2646.74,9,1487,165,10,294.0822222222222,165.22222222222223,0
14101.0,3985.14,7,3600,15,23,569.3057142857143,514.2857142857143,3
14104.0,527.3199999999999,3,424,100,24,175.7733333333333,141.33333333333334,3
14105.0,4722.6,4,2734,172,43,1180.65,683.5,0
14106.0,214.8,1,24,1,372,214.8,24.0,1
14107.0,2174.07,4,1696,71,83,543.5175,424.0,3
14108.0,447.05,2,279,18,366,223.525,139.5,1
14110.0,7304.8,21,3380,126,70,347.84761904761905,160.95238095238096,0
14112.0,2919.44,6,1888,122,86,486.5733333333333,314.6666666666667,3
14113.0,5252.1900000000005,12,2694,57,10,437.68250000000006,224.5,3
14114.0,977.56,5,549,58,30,195.512,109.8,3
14115.0,622.6700000000001,2,509,22,136,311.33500000000004,254.5,3
14118.0,458.45,1,97,15,63,458.45,97.0,3
14119.0,183.37,2,177,11,10,91.685,88.5,3
14122.0,362.42,3,114,12,41,120.80666666666667,38.0,3
14123.0,436.18,1,234,24,368,436.18,234.0,1
14126.0,466.33,1,379,28,79,466.33,379.0,3
14127.0,1190.37,3,507,64,15,396.78999999999996,169.0,3
14128.0,286.71,1,250,19,186,286.71,250.0,1
14129.0,1467.48,4,822,22,34,366.87,205.5,3
14130.0,1377.86,3,958,131,10,459.28666666666663,319.3333333333333,3
14131.0,168.22,1,105,45,283,168.22,105.0,1
14133.0,305.5,1,50,8,368,305.5,50.0,1
14134.0,11123.35,15,5814,130,17,741.5566666666667,387.6,0
14135.0,4953.61,11,5505,90,2,450.3281818181818,500.45454545454544,3
14136.0,1570.81,5,1148,86,35,314.162,229.6,3
14137.0,332.7,1,462,11,330,332.7,462.0,1
14139.0,670.98,3,539,29,125,223.66,179.66666666666666,3
14142.0,671.34,2,518,42,8,335.67,259.0,3
14144.0,30.6,1,12,1,121,30.6,12.0,3
14145.0,3857.85,3,899,10,94,1285.95,299.6666666666667,3
14146.0,5259.3,7,3343,204,18,751.3285714285714,477.57142857142856,0
14147.0,2106.8,7,887,21,23,300.9714285714286,126.71428571428571,3
14148.0,309.09000000000003,1,207,14,49,309.09000000000003,207.0,3
14151.0,679.45,2,405,44,308,339.725,202.5,1
14152.0,1376.05,5,1133,75,22,275.21,226.6,3
14153.0,233.4,1,312,17,118,233.4,312.0,3
14154.0,5115.08,6,2757,204,16,852.5133333333333,459.5,0
14156.0,196549.74,102,108105,1094,6,1926.9582352941175,1059.8529411764705,2
14157.0,553.8000000000001,3,250,33,24,184.60000000000002,83.33333333333333,3
14159.0,3230.45,9,2172,367,14,358.93888888888887,241.33333333333334,0
14160.0,8421.47,7,4661,80,245,1203.0671428571427,665.8571428571429,1
14161.0,2182.46,5,1158,153,4,436.492,231.6,0
14163.0,148.71,1,57,6,97,148.71,57.0,3
14166.0,251.15,2,82,39,140,125.575,41.0,3
14167.0,711.7,4,193,32,99,177.925,48.25,3
14168.0,370.45,2,147,11,55,185.225,73.5,3
14169.0,621.51,2,205,50,65,310.755,102.5,3
14170.0,570.18,3,270,123,10,190.05999999999997,90.0,3
14171.0,135.0,1,44,6,365,135.0,44.0,1
14172.0,369.02,3,78,38,240,123.00666666666666,26.0,1
14173.0,135.16,2,44,3,276,67.58,22.0,1
14175.0,4456.58,5,1494,125,53,891.316,298.8,3
14176.0,339.11,2,117,14,2,169.555,58.5,3
14177.0,1660.23,9,839,118,16,184.47,93.22222222222223,3
14180.0,1570.73,9,159,44,7,174.52555555555557,17.666666666666668,3
14181.0,308.35,2,120,48,45,154.175,60.0,3
14182.0,678.77,4,174,42,78,169.6925,43.5,3
14183.0,278.34000000000003,2,60,27,46,139.17000000000002,30.0,3
14186.0,1550.63,5,1550,75,62,310.12600000000003,310.0,3
14187.0,123.5,1,50,8,108,123.5,50.0,3
14189.0,1160.31,2,709,46,3,580.155,354.5,3
14190.0,79.9,1,2,1,301,79.9,2.0,1
14191.0,132.9,2,62,6,29,66.45,31.0,3
14192.0,293.74,1,218,14,23,293.74,218.0,3
14193.0,356.8,1,208,22,31,356.8,208.0,3
14194.0,7321.07,15,4197,246,27,488.0713333333333,279.8,0
14195.0,1603.6,4,1384,5,74,400.9,346.0,3
14197.0,390.05,1,143,20,45,390.05,143.0,3
14198.0,868.33,5,333,33,35,173.666,66.6,3
14199.0,906.3,3,226,15,58,302.09999999999997,75.33333333333333,3
14200.0,379.2,1,140,21,252,379.2,140.0,1
14201.0,446.1,3,216,17,44,148.70000000000002,72.0,3
14202.0,847.76,3,166,27,16,282.58666666666664,55.333333333333336,3
14203.0,339.34,1,80,16,32,339.34,80.0,3
14204.0,874.22,3,397,158,57,291.4066666666667,132.33333333333334,3
14205.0,1947.5,7,1138,65,29,278.2142857142857,162.57142857142858,3
14206.0,856.85,2,654,43,23,428.425,327.0,3
14207.0,157.8,1,36,2,322,157.8,36.0,1
14208.0,415.31,1,415,25,186,415.31,415.0,1
14209.0,2919.84,9,1048,97,20,324.4266666666667,116.44444444444444,3
14210.0,3955.68,11,1844,128,6,359.6072727272727,167.63636363636363,0
14211.0,2161.19,9,1333,96,46,240.13222222222223,148.11111111111111,3
14212.0,1119.66,1,894,12,80,1119.66,894.0,3
14213.0,1192.2,1,244,5,39,1192.2,244.0,3
14215.0,1626.61,4,927,81,3,406.6525,231.75,3
14216.0,310.74,1,118,18,49,310.74,118.0,3
14217.0,1411.91,7,567,68,1,201.70142857142858,81.0,3
14219.0,543.89,2,285,32,44,271.945,142.5,3
14220.0,882.5999999999999,2,196,12,202,441.29999999999995,98.0,1
14221.0,3084.69,8,1617,67,84,385.58625,202.125,3
14224.0,831.98,5,343,101,25,166.39600000000002,68.6,3
14225.0,2031.07,4,1167,70,69,507.7675,291.75,3
14226.0,770.34,1,418,31,76,770.34,418.0,3
14227.0,3017.75,5,2228,164,49,603.55,445.6,0
14228.0,745.5,3,260,38,72,248.5,86.66666666666667,3
14229.0,1046.84,4,324,21,38,261.71,81.0,3
14230.0,979.8,3,246,27,70,326.59999999999997,82.0,3
14231.0,309.91,1,201,19,85,309.91,201.0,3
14233.0,1441.55,3,581,30,100,480.51666666666665,193.66666666666666,3
14235.0,1573.13,4,1055,53,133,393.2825,263.75,3
14236.0,1253.78,4,502,29,7,313.445,125.5,3
14237.0,471.14,2,238,26,8,235.57,119.0,3
14238.0,287.38,2,78,5,297,143.69,39.0,1
14239.0,1882.32,10,736,41,66,188.232,73.6,3
14240.0,357.15,1,237,19,58,357.15,237.0,3
14241.0,120.0,1,96,2,331,120.0,96.0,1
14243.0,4842.28,8,2466,180,0,605.285,308.25,0
14244.0,366.42,1,814,16,295,366.42,814.0,1
14247.0,616.79,4,331,72,39,154.1975,82.75,3
14248.0,730.37,2,590,33,94,365.185,295.0,3
14249.0,5400.461,12,2383,178,45,450.0384166666667,198.58333333333334,0
14252.0,350.99,1,111,10,16,350.99,111.0,3
14253.0,363.4,2,88,11,128,181.7,44.0,3
14254.0,601.03,1,263,23,67,601.03,263.0,3
14255.0,1000.63,1,1,1,181,1000.63,1.0,1
14256.0,1491.73,3,733,70,126,497.24333333333334,244.33333333333334,3
14257.0,2854.73,4,1650,97,15,713.6825,412.5,3
14258.0,19381.36,16,10388,85,30,1211.335,649.25,0
14260.0,824.28,3,544,50,106,274.76,181.33333333333334,3
14263.0,322.93,1,171,16,58,322.93,171.0,3
14264.0,1183.39,4,483,49,14,295.8475,120.75,3
14265.0,843.17,2,385,47,99,421.585,192.5,3
14266.0,40.56,1,24,1,63,40.56,24.0,3
14268.0,354.85,1,147,19,105,354.85,147.0,3
14269.0,295.73,1,123,16,74,295.73,123.0,3
14271.0,101.86,1,60,28,44,101.86,60.0,3
14272.0,482.85,2,498,31,197,241.425,249.0,1
14274.0,256.6,1,178,15,321,256.6,178.0,1
14275.0,1189.38,6,538,14,30,198.23000000000002,89.66666666666667,3
14276.0,982.94,4,662,38,42,245.735,165.5,3
14277.0,13009.61,6,87830,147,46,2168.2683333333334,14638.333333333334,0
14278.0,205.83,1,131,13,44,205.83,131.0,3
14279.0,191.86,2,46,3,155,95.93,23.0,1
14281.0,245.15,1,45,7,43,245.15,45.0,3
14282.0,4120.32,11,2810,59,2,374.57454545454544,255.45454545454547,3
14283.0,628.4399999999999,4,550,36,98,157.10999999999999,137.5,3
14284.0,704.4,1,349,35,288,704.4,349.0,1
14285.0,1374.41,4,413,33,148,343.6025,103.25,1
14286.0,3851.01,4,4457,167,39,962.7525,1114.25,0
14290.0,2201.91,3,685,43,48,733.9699999999999,228.33333333333334,3
14291.0,4020.85,12,3397,158,15,335.0708333333333,283.0833333333333,0
14292.0,4354.32,7,1766,66,45,622.0457142857142,252.28571428571428,3
14293.0,2221.37,6,1021,62,3,370.2283333333333,170.16666666666666,3
14294.0,375.34,1,190,23,42,375.34,190.0,3
14295.0,2196.71,4,945,61,73,549.1775,236.25,3
14296.0,456.4,2,314,27,56,228.2,157.0,3
14298.0,39667.19,38,41929,712,10,1043.8734210526316,1103.3947368421052,0
14299.0,10533.87,19,6079,90,0,554.4142105263159,319.94736842105266,0
14301.0,1352.04,3,1080,29,51,450.68,360.0,3
14302.0,742.9000000000001,3,298,25,65,247.63333333333335,99.33333333333333,3
14303.0,277.94,2,218,21,42,138.97,109.0,3
14304.0,1341.56,2,636,63,14,670.78,318.0,3
14306.0,1058.0800000000002,4,990,12,13,264.52000000000004,247.5,3
14307.0,2075.31,5,1316,112,8,415.062,263.2,3
14308.0,1147.02,2,2,1,184,573.51,1.0,1
14309.0,1428.28,2,950,69,48,714.14,475.0,3
14310.0,492.1,1,230,22,67,492.1,230.0,3
14311.0,206.19,1,89,11,202,206.19,89.0,1
14312.0,1478.7,5,892,88,13,295.74,178.4,3
14314.0,109.8,1,36,2,65,109.8,36.0,3
14315.0,716.69,2,323,26,199,358.345,161.5,1
14316.0,1370.34,5,4494,21,57,274.068,898.8,3
14318.0,158.02,1,152,9,95,158.02,152.0,3
14319.0,494.85,1,329,26,59,494.85,329.0,3
14320.0,868.96,3,388,46,181,289.65333333333336,129.33333333333334,1
14321.0,687.3100000000001,2,869,56,66,343.65500000000003,434.5,3
14322.0,474.1,4,158,10,64,118.525,39.5,3
14324.0,701.61,2,402,41,44,350.805,201.0,3
14325.0,245.48,1,320,18,204,245.48,320.0,1
14326.0,757.13,2,469,48,98,378.565,234.5,3
14327.0,1583.28,5,1157,89,17,316.656,231.4,3
14328.0,445.05,1,1,1,73,445.05,1.0,3
14329.0,4912.38,8,2826,206,10,614.0475,353.25,0
14330.0,200.63,1,103,13,258,200.63,103.0,1
14332.0,1077.2,2,412,31,16,538.6,206.0,3
14334.0,1766.27,4,1255,77,60,441.5675,313.75,3
14338.0,339.88,1,287,19,171,339.88,287.0,1
14339.0,310.75,1,288,9,63,310.75,288.0,3
14341.0,2285.04,10,1416,100,55,228.504,141.6,3
14342.0,249.88,2,174,12,67,124.94,87.0,3
14343.0,1079.66,4,626,193,56,269.915,156.5,0
14344.0,2443.77,14,1192,102,2,174.555,85.14285714285714,0
14346.0,1294.17,3,1273,78,60,431.39000000000004,424.3333333333333,3
14347.0,82.6,1,48,6,371,82.6,48.0,1
14350.0,689.1,2,360,38,15,344.55,180.0,3
14353.0,285.9,2,280,14,45,142.95,140.0,3
14355.0,840.0500000000001,3,617,57,0,280.0166666666667,205.66666666666666,3
14358.0,400.06,2,338,21,24,200.03,169.0,3
14361.0,214.71,1,251,14,213,214.71,251.0,1
14363.0,227.47000000000003,2,105,8,37,113.73500000000001,52.5,3
14365.0,634.68,2,557,50,29,317.34,278.5,3
14366.0,136.0,1,16,1,160,136.0,16.0,1
14369.0,469.13,2,255,24,277,234.565,127.5,1
14370.0,1175.78,6,266,37,85,195.96333333333334,44.333333333333336,3
14372.0,860.08,2,378,36,78,430.04,189.0,3
14374.0,108.0,1,20,7,176,108.0,20.0,1
14375.0,871.26,2,463,128,85,435.63,231.5,3
14376.0,215.46,1,50,17,318,215.46,50.0,1
14378.0,131.25,1,57,9,256,131.25,57.0,1
14379.0,917.06,2,420,68,28,458.53,210.0,3
14380.0,48.96,1,1,1,317,48.96,1.0,1
14381.0,423.26,1,303,56,86,423.26,303.0,3
14382.0,578.14,1,436,137,25,578.14,436.0,3
14384.0,58.5,1,30,3,135,58.5,30.0,3
14388.0,3488.16,9,2419,109,7,387.5733333333333,268.77777777777777,3
14389.0,854.55,3,659,29,59,284.84999999999997,219.66666666666666,3
14390.0,1731.16,5,771,112,7,346.232,154.2,3
14391.0,135.6,1,168,14,211,135.6,168.0,1
14392.0,266.4,1,114,14,67,266.4,114.0,3
14394.0,93.8,1,58,6,199,93.8,58.0,1
14395.0,4630.7,12,2357,227,7,385.89166666666665,196.41666666666666,0
14396.0,1591.74,6,773,167,6,265.29,128.83333333333334,0
14398.0,707.79,2,267,50,36,353.895,133.5,3
14399.0,2108.21,8,965,119,29,263.52625,120.625,3
14400.0,1157.77,2,1252,47,43,578.885,626.0,3
14401.0,2744.42,9,1894,63,59,304.93555555555554,210.44444444444446,3
14402.0,285.6,1,240,8,287,285.6,240.0,1
14403.0,404.7,2,218,4,224,202.35,109.0,1
14404.0,1404.04,8,806,86,4,175.505,100.75,3
14405.0,195.0,1,100,2,21,195.0,100.0,3
14408.0,1503.2400000000002,4,828,11,106,375.81000000000006,207.0,3
14409.0,1696.64,5,1171,45,3,339.32800000000003,234.2,3
14410.0,1531.63,2,802,179,11,765.815,401.0,0
14412.0,656.16,1,642,41,59,656.16,642.0,3
14413.0,643.47,3,210,74,45,214.49,70.0,3
14414.0,902.35,1,365,21,9,902.35,365.0,3
14415.0,6124.52,10,3267,299,14,612.452,326.7,0
14417.0,524.65,1,543,106,22,524.65,543.0,3
14419.0,202.85,1,69,23,17,202.85,69.0,3
14420.0,1251.65,3,786,58,31,417.2166666666667,262.0,3
14421.0,1656.26,4,977,57,147,414.065,244.25,3
14422.0,6007.88,13,3161,193,9,462.1446153846154,243.15384615384616,0
14423.0,651.41,2,299,11,72,325.705,149.5,3
14425.0,661.39,3,325,35,69,220.46333333333334,108.33333333333333,3
14426.0,7246.27,7,4324,314,38,1035.1814285714286,617.7142857142857,0
14427.0,900.1800000000001,2,310,27,129,450.09000000000003,155.0,3
14429.0,516.28,1,286,22,38,516.28,286.0,3
14430.0,1220.9,3,446,29,146,406.9666666666667,148.66666666666666,1
14431.0,2143.84,3,1072,61,14,714.6133333333333,357.3333333333333,3
14433.0,280.7,1,131,72,100,280.7,131.0,3
14435.0,90.42,1,282,3,136,90.42,282.0,3
14436.0,182.64,1,168,2,188,182.64,168.0,1
14437.0,873.34,5,420,34,0,174.668,84.0,3
14439.0,6781.8,4,1718,83,78,1695.45,429.5,3
14440.0,4281.05,9,1167,49,0,475.6722222222222,129.66666666666666,3
14441.0,2898.8,7,814,71,9,414.11428571428576,116.28571428571429,3
14442.0,3777.2,5,949,97,49,755.4399999999999,189.8,3
14443.0,966.27,2,582,57,3,483.135,291.0,3
14444.0,120.44,1,172,11,91,120.44,172.0,3
14445.0,221.65,1,83,32,90,221.65,83.0,3
14446.0,189.93,1,175,42,21,189.93,175.0,3
14447.0,548.5,1,342,36,35,548.5,342.0,3
14449.0,1555.4,5,1005,173,7,311.08000000000004,201.0,0
14450.0,645.19,4,281,24,14,161.2975,70.25,3
14451.0,2614.78,10,1359,194,24,261.478,135.9,0
14452.0,399.9,2,169,62,30,199.95,84.5,3
14454.0,977.3,5,400,93,11,195.45999999999998,80.0,3
14455.0,617.72,4,706,65,67,154.43,176.5,3
14458.0,229.27,1,317,46,15,229.27,317.0,3
14459.0,3537.821,1,1543,76,286,3537.821,1543.0,1
14460.0,659.16,6,998,23,31,109.86,166.33333333333334,3
14461.0,4573.85,10,2239,368,17,457.38500000000005,223.9,0
14462.0,262.24,1,107,48,67,262.24,107.0,3
14463.0,256.95,1,31,2,134,256.95,31.0,3
14464.0,111.0,2,62,4,203,55.5,31.0,1
14465.0,2887.4100000000003,8,2141,31,63,360.92625000000004,267.625,3
14466.0,2374.5,7,1638,71,7,339.2142857142857,234.0,3
14467.0,1606.98,8,911,113,24,200.8725,113.875,3
14468.0,204.24,1,164,12,368,204.24,164.0,1
14469.0,2093.46,4,973,120,51,523.365,243.25,3
14470.0,250.85,1,89,17,65,250.85,89.0,3
14471.0,400.95,2,187,38,226,200.475,93.5,1
14472.0,266.05,1,136,41,324,266.05,136.0,1
14474.0,711.23,1,308,97,214,711.23,308.0,1
14475.0,225.3,1,94,6,43,225.3,94.0,3
14477.0,660.0,3,400,3,71,220.0,133.33333333333334,3
14478.0,1276.66,4,1226,59,17,319.165,306.5,3
14479.0,982.86,3,503,121,0,327.62,167.66666666666666,3
14480.0,1020.47,3,527,43,37,340.1566666666667,175.66666666666666,3
14481.0,1648.18,3,1079,103,42,549.3933333333333,359.6666666666667,3
14482.0,2283.91,6,1242,91,14,380.65166666666664,207.0,3
14483.0,120.0,1,96,4,371,120.0,96.0,1
14484.0,749.0600000000001,3,534,37,36,249.6866666666667,178.0,3
14486.0,175.5,2,90,4,146,87.75,45.0,1
14487.0,225.89,2,86,32,3,112.945,43.0,3
14489.0,1111.55,3,712,54,72,370.51666666666665,237.33333333333334,3
14490.0,1273.47,2,933,72,41,636.735,466.5,3
14491.0,127.2,1,40,4,7,127.2,40.0,3
14492.0,1921.91,7,751,70,65,274.55857142857144,107.28571428571429,3
14493.0,2704.62,5,1863,204,25,540.924,372.6,0
14494.0,261.9,2,118,10,36,130.95,59.0,3
14495.0,51.0,1,6,1,294,51.0,6.0,1
14496.0,2129.42,6,832,58,8,354.90333333333336,138.66666666666666,3
14497.0,221.69,1,97,11,308,221.69,97.0,1
14498.0,1943.51,5,1022,145,36,388.702,204.4,3
14499.0,1293.35,4,735,86,9,323.3375,183.75,3
14505.0,6023.65,11,2586,540,39,547.6045454545455,235.0909090909091,0
14506.0,1256.6,3,338,111,4,418.8666666666666,112.66666666666667,3
14507.0,1848.86,5,897,127,13,369.772,179.4,3
14508.0,554.87,3,218,100,11,184.95666666666668,72.66666666666667,3
14509.0,110.95,1,38,25,169,110.95,38.0,1
14510.0,979.85,3,793,67,10,326.6166666666667,264.3333333333333,3
14512.0,940.69,5,614,41,18,188.138,122.8,3
14513.0,332.42,3,232,5,71,110.80666666666667,77.33333333333333,3
14514.0,3389.84,6,1798,178,71,564.9733333333334,299.6666666666667,0
14515.0,1647.17,6,783,55,22,274.52833333333336,130.5,3
14516.0,151.17,1,63,35,151,151.17,63.0,1
14519.0,203.14,2,81,38,318,101.57,40.5,1
14521.0,199.45,1,211,17,126,199.45,211.0,3
14522.0,773.8800000000001,4,431,23,230,193.47000000000003,107.75,1
14524.0,1066.03,4,500,114,44,266.5075,125.0,3
14525.0,3810.64,8,2469,163,63,476.33,308.625,0
14526.0,258.65,1,178,41,24,258.65,178.0,3
14527.0,19257.08,69,4667,465,0,279.088115942029,67.6376811594203,0
14530.0,3226.76,10,1594,180,31,322.67600000000004,159.4,0
14531.0,376.34,1,260,29,114,376.34,260.0,3
